-1.4581,0.054392
-1.1018,0.051672
-0.74038,0.0502
-0.379,0.0505
-0.022707,0.0506
0.33868,0.05
0.70006,0.0504
1.0564,0.0517
1.4177,0.0547
1.7791,0.0595
2.1354,0.064
2.4968,0.0697
2.8582,0.0786
3.2196,0.0887
3.5759,0.1053
3.9372,0.1214
4.2986,0.141
4.6549,0.1641
5.0163,0.1905
5.3777,0.2212
5.734,0.2505
6.0953,0.2737
6.4567,0.2977
6.813,0.3186
7.1744,0.3383
7.5358,0.3585
7.8921,0.3766
8.2535,0.3913
8.6148,0.4055
8.9711,0.4188
9.3325,0.4307
9.6939,0.4401
10.05,0.4501
10.412,0.461
10.773,0.4715
11.134,0.4803
11.491,0.49
11.852,0.4991
12.213,0.508
12.57,0.5161
12.931,0.5247
13.292,0.5343
13.649,0.5419
14.01,0.5491
14.372,0.5575
14.728,0.5658
15.089,0.5748
15.451,0.5825
15.807,0.5897
16.168,0.5969
16.53,0.6029
16.886,0.6097
17.247,0.6195
17.609,0.6268
17.965,0.6341
18.326,0.6408
18.688,0.6473
19.049,0.654
19.405,0.661
19.767,0.6676
20.128,0.6727
20.484,0.6786
20.846,0.6845
21.207,0.6894
21.564,0.694
21.925,0.6985
22.286,0.7024
22.643,0.7065
23.004,0.7101
23.365,0.713
23.722,0.7153
24.083,0.717
24.444,0.7185
24.801,0.7208
25.162,0.7235
25.523,0.7265
25.885,0.7289
26.241,0.731
26.603,0.7336
26.964,0.7369
27.32,0.7405
27.682,0.7452
28.043,0.7496
28.399,0.7559
28.761,0.7624
29.122,0.7688
29.478,0.7756
29.84,0.7818
30.201,0.7872
30.557,0.7935
30.919,0.7994
31.28,0.8047
31.642,0.8099
31.998,0.815
32.359,0.8199
32.721,0.8234
33.077,0.8257
33.438,0.8284
33.8,0.8319
34.156,0.8362
34.517,0.8401
34.879,0.8429
35.235,0.8457
35.596,0.8478
35.958,0.849
36.314,0.8512
36.675,0.8544
37.037,0.8569
37.398,0.8583
37.755,0.86
38.116,0.8616
38.477,0.8631
38.834,0.866
39.195,0.8682
39.556,0.87
39.913,0.8728
40.274,0.8753
40.635,0.8764
40.992,0.8775
41.353,0.879
41.714,0.88
42.071,0.8815
42.432,0.8836
42.794,0.8853
43.155,0.887
43.511,0.8887
43.873,0.8903
44.234,0.8921
44.59,0.8937
44.952,0.8957
45.313,0.8973
45.669,0.8987
46.031,0.9006
46.392,0.9024
46.748,0.9036
47.11,0.9044
47.471,0.9058
47.833,0.9068
48.189,0.9074
48.55,0.9081
48.912,0.9092
49.268,0.9105
49.629,0.9117
49.991,0.9127
50.347,0.914
50.708,0.915
51.07,0.9154
51.426,0.9158
51.787,0.9165
52.149,0.9173
52.51,0.9179
52.866,0.9192
53.228,0.921
53.589,0.9226
53.945,0.9239
54.307,0.9248
54.668,0.9244
55.025,0.9243
55.386,0.9248
55.747,0.9243
56.104,0.9228
56.465,0.9213
56.826,0.9194
57.188,0.9167
57.544,0.9129
57.905,0.9065
58.267,0.899
58.623,0.8897
58.984,0.8785
59.346,0.8652
59.702,0.8528
60.064,0.8398
60.425,0.8263
60.781,0.8149
61.143,0.8064
61.504,0.7991
61.865,0.7959
62.222,0.7981
62.583,0.8042
62.944,0.814
63.301,0.8266
63.662,0.8389
64.023,0.8542
64.38,0.8664
64.741,0.8798
65.103,0.8912
65.459,0.9006
65.82,0.9096
66.182,0.916
66.543,0.9205
66.899,0.9252
67.261,0.9285
67.622,0.931
67.978,0.9339
68.34,0.9367
68.701,0.9389
69.057,0.9409
69.419,0.9421
69.78,0.9433
70.142,0.9447
70.498,0.9454
70.859,0.9461
71.221,0.9473
71.577,0.9481
71.938,0.9496
72.3,0.9515
72.656,0.9521
73.017,0.9524
73.379,0.9533
73.735,0.9535
74.096,0.9533
74.458,0.9534
74.819,0.9533
75.175,0.9536
75.537,0.9543
75.898,0.9543
76.254,0.9539
76.616,0.9542
76.977,0.9546
77.334,0.9546
77.695,0.9552
78.056,0.9556
78.418,0.9557
78.774,0.9555
79.135,0.9551
79.497,0.9552
79.853,0.9562
80.214,0.9574
80.576,0.9584
80.932,0.9596
81.293,0.9608
81.655,0.9617
82.016,0.9619
82.373,0.9611
82.734,0.9607
83.095,0.9613
83.452,0.9614
83.813,0.9604
84.174,0.9587
84.531,0.9573
84.892,0.9575
85.253,0.9615
85.615,0.9634
85.971,0.9582
86.332,0.9543
86.694,0.9554
87.05,0.9584
87.412,0.9609
87.773,0.9624
88.129,0.9636
88.491,0.9642
88.852,0.9644
89.213,0.9644
89.57,0.964
89.931,0.9636
90.292,0.9638
90.649,0.9638
91.01,0.963
91.371,0.9624
91.728,0.9619
92.089,0.9613
92.451,0.9613
92.812,0.9616
93.168,0.9608
93.53,0.9595
93.891,0.9586
94.247,0.9569
94.609,0.9538
94.97,0.9515
95.326,0.9489
95.688,0.9458
96.049,0.9427
96.41,0.9401
96.767,0.9384
97.128,0.9382
97.49,0.9383
97.846,0.9387
98.207,0.9405
98.569,0.944
98.925,0.948
99.286,0.9519
99.648,0.9555
100.01,0.9592
100.37,0.9626
100.73,0.9656
101.09,0.9677
101.44,0.9685
101.81,0.97
